1,0.4272921,-4.9286963e-12,0.5270173,1,0.017998407,0.06903427,-0.09588568,0,-63.053574,-63.053574
2,0.4452905,0.06903427,0.4311316,1,0.017345103,0.095729515,-0.09129193,0,-51.2986,-114.35217
3,0.4626356,0.16476378,0.33983967,1,0.075807095,0.0913664,-0.09186226,0,-39.0703,-153.42247
4,0.53844273,0.2561302,0.2479774,1,0.07505392,-0.003142207,-0.08798627,0,-25.924248,-179.34671
5,0.61349666,0.25298798,0.15999115,1,-0.063215144,0.09131361,-0.09674298,0,-16.73005,-196.07677
6,0.5502815,0.34430158,0.063248165,1,0.07666778,-0.03565693,-0.09549623,0,-9.184165,-205.26093
7,0.6269493,0.30864465,-0.032248065,1,-0.028297024,-0.06582419,0.033441357,0,-4.290608,-209.55153
8,0.5986523,0.24282047,0.0011932924,1,0.032252997,0.086344734,0.019998392,0,-5.7207866,-215.27231
9,0.6309053,0.32916522,0.021191685,1,0.024926597,-0.04621876,-0.037958477,0,-4.748506,-220.02081
10,0.6558319,0.28294647,-0.016766792,1,0.09192838,-0.08682329,-0.07576614,0,93.92617,-126.09464
11,0.4272921,-4.9286963e-12,0.5270173,2,0.06855708,0.081825174,-0.07017581,0,-64.54908,-190.64372
12,0.4958492,0.081825174,0.45684147,2,0.03588176,0.009400496,-0.070370704,0,-55.489384,-246.1331
13,0.53173095,0.09122567,0.38647076,2,0.092311725,0.04736345,-0.07464471,0,-47.921818,-294.05493
14,0.6240427,0.13858911,0.31182605,2,0.042862255,-0.0203426,-0.08141506,0,-38.39315,-332.44806
15,0.6669049,0.11824651,0.230411,2,0.057984542,-0.016221559,-0.086916186,0,-29.117996,-361.5661
16,0.72488946,0.10202495,0.14349481,2,0.06006479,-0.010291093,0.04575677,0,-19.141956,-380.70807
17,0.78495425,0.09173386,0.18925159,2,0.009710809,-0.0010700419,0.033380646,0,-21.08498,-401.79303
18,0.79466504,0.09066381,0.22263223,2,0.031118536,0.010821219,-0.089823395,0,-24.044437,-425.83746
19,0.82578355,0.10148503,0.13280883,2,0.09129272,-0.057687715,-0.027436096,0,-16.912182,-442.74963
20,0.9170763,0.043797314,0.10537274,2,0.012414353,0.08688936,-0.0060202437,0,-16.348845,-459.0985
21,0.4272921,-4.9286963e-12,0.5270173,1,0.063982695,0.057264574,-0.07752217,0,-63.053574,-522.1521
22,0.4912748,0.057264574,0.44949514,1,0.07158003,0.0627942,-0.09799509,0,-52.229065,-574.38116
23,0.5628548,0.120058775,0.35150003,1,0.07509816,0.056408238,-0.0932732,0,-39.662437,-614.0436
24,0.637953,0.17646702,0.25822684,1,-0.012174464,0.08261661,-0.08586197,0,-28.875929,-642.9195
25,0.6257785,0.25908363,0.17236486,1,-0.016598724,-0.09609842,-0.09951546,0,-17.902046,-660.82153
26,0.6091798,0.1629852,0.0728494,1,-0.009044192,-0.024716875,0.0407268,0,-15.544889,-676.3664
27,0.6001356,0.13826834,0.1135762,1,0.0634713,0.01682968,-0.031758823,0,-19.76277,-696.12915
28,0.66360694,0.15509802,0.08181738,1,-0.023544587,0.05135564,0.08931373,0,-17.814743,-713.9439
29,0.64006233,0.20645367,0.1711311,1,-0.07984827,0.08675161,-0.08652069,0,-19.91024,-733.8541
30,0.56021404,0.29320526,0.08461042,1,-0.020514356,-0.025375804,0.09646127,0,90.62556,-643.2286
31,0.4272921,-4.9286963e-12,0.5270173,2,0.08968145,0.08583828,-0.06037568,0,-64.54908,-707.77765
32,0.51697356,0.08583828,0.4666416,2,0.06765769,-0.033812337,-0.0764542,0,-55.247314,-763.02496
33,0.58463126,0.052025944,0.3901874,2,0.0647436,0.01932837,-0.08701878,0,-44.87055,-807.8955
34,0.64937484,0.071354315,0.30316862,2,0.071274385,0.021723561,-0.09076891,0,-34.59633,-842.4918
35,0.72064924,0.093077876,0.21239972,2,0.058414023,0.008429488,-0.09592034,0,-24.509932,-867.0018
36,0.7790633,0.101507366,0.11647938,2,0.05520056,-0.06303999,0.06168546,0,-15.591517,-882.59326
37,0.83426386,0.038467377,0.17816484,2,-0.09558044,0.034312904,-0.09894731,0,-18.546284,-901.1395
38,0.7386834,0.07278028,0.07921753,2,0.051891573,0.005243696,0.066197954,0,-12.382291,-913.5218
39,0.79057497,0.07802398,0.14541548,2,-0.009744327,0.00398109,-0.08719196,0,-16.52944,-930.0512
40,0.7808306,0.08200507,0.058223523,2,0.043947197,-0.03949997,-0.0746749,0,-10.238298,-940.2895
41,0.4272921,-4.9286963e-12,0.5270173,1,0.08535311,0.08508497,-0.08380742,0,-63.053574,-1003.3431
42,0.51264524,0.08508497,0.4432099,1,0.085601345,0.08033958,-0.09402849,0,-50.02543,-1053.3685
43,0.5982466,0.16542456,0.3491814,1,-0.034641903,0.061637472,-0.09617027,0,-37.422092,-1090.7906
44,0.56360465,0.22706203,0.25301114,1,0.06921169,-0.001116927,-0.09072353,0,-26.5818,-1117.3724
45,0.6328163,0.2259451,0.16228761,1,-0.009702095,0.019668011,-0.08839815,0,-18.13789,-1135.5104
46,0.6231142,0.24561311,0.07388946,1,0.09734163,0.022062805,-0.010031408,0,-9.461423,-1144.9718
47,0.7204559,0.2676759,0.06385805,1,-0.054490957,0.063952446,-0.0601229,0,-14.011535,-1158.9833
48,0.6659649,0.33162835,0.0037351474,1,-0.094225764,0.01173475,0.030593907,0,-7.325072,-1166.3083
49,0.57173914,0.3433631,0.034329057,1,0.053518742,0.033894863,-0.03147478,0,-6.2108936,-1172.5193
50,0.62525785,0.37725797,0.0028542764,1,-0.05966083,0.037683003,0.06269308,0,91.8668,-1080.6525
51,0.4272921,-4.9286963e-12,0.5270173,3,0.0460038,-0.053124487,-0.07675703,0,-63.053574,-1143.706
52,0.4732959,-0.053124487,0.45026028,3,-0.034783553,0.006326052,-0.032225672,0,-52.890057,-1196.5961
53,0.43851236,-0.046798434,0.4180346,3,0.044407573,-0.095617,-0.07650962,0,-51.472538,-1248.0686
54,0.48291993,-0.14241543,0.341525,3,-0.032484066,-0.09220818,0.059934277,0,-39.392887,-1287.4615
55,0.45043588,-0.23462361,0.40145928,3,-0.013419012,-0.08219828,-0.09956238,0,-43.337402,-1330.799
56,0.43701687,-0.31682187,0.3018969,3,0.07700449,-0.026584748,-0.09003737,0,-34.349415,-1365.1483
57,0.5140214,-0.34340662,0.21185952,3,0.08848004,-0.05538558,0.02527416,0,-23.272497,-1388.4208
58,0.60250145,-0.3987922,0.23713368,3,0.007552631,-0.009767535,-0.098973885,0,-25.69018,-1414.111
59,0.6100541,-0.40855974,0.1381598,3,-0.006652583,0.07793933,-0.025265245,0,-17.599552,-1431.7106
60,0.6034015,-0.3306204,0.11289455,3,-0.032385685,0.03852558,-0.09188733,0,-11.70229,-1443.4128
61,0.4272921,-4.9286963e-12,0.5270173,1,0.098074146,0.01697838,-0.09772674,0,-63.053574,-1506.4664
62,0.52536625,0.01697838,0.42929056,1,0.09763887,0.09224855,-0.09954168,0,-51.95785,-1558.4243
63,0.6230051,0.10922693,0.32974887,1,-0.07989796,0.07284161,-0.077635586,0,-38.165157,-1596.5895
64,0.54310715,0.18206853,0.25211328,1,0.029951822,0.077981815,-0.09069541,0,-28.408754,-1624.9983
65,0.57305896,0.26005036,0.16141787,1,0.023733689,0.06694228,-0.011912094,0,-16.84563,-1641.8439
66,0.59679264,0.32699263,0.14950578,1,-0.021400953,-0.04151149,-0.09522271,0,-15.19568,-1657.0396
67,0.5753917,0.28548115,0.054283068,1,0.026799653,0.05009748,-0.024864038,0,-6.134344,-1663.174
68,0.6021914,0.33557862,0.02941903,1,0.074361116,0.058743507,-0.036001075,0,-4.6218166,-1667.7958
69,0.67655253,0.39432213,-0.006582046,1,0.022994014,0.054388314,-0.048970472,0,-12.165637,-1679.9614
70,0.6995466,0.44871044,-0.05555252,1,-0.09030137,0.014697175,-0.062175196,0,81.26224,-1598.6992
71,0.4272921,-4.9286963e-12,0.5270173,3,-0.008141942,-0.07740412,-0.092456624,0,-63.053574,-1661.7528
72,0.41915017,-0.07740412,0.43456066,3,-0.03445614,-0.068789355,-0.0971259,0,-52.067123,-1713.82
73,0.38469404,-0.14619347,0.33743477,3,0.079743005,-0.065443,-0.0953555,0,-42.880688,-1756.7007
74,0.46443704,-0.21163648,0.24207926,3,0.031573553,-0.09565237,-0.08722685,0,-29.118343,-1785.819
75,0.4960106,-0.30728886,0.1548524,3,-0.020573197,-0.008233583,-0.0847923,0,-18.667135,-1804.4861
76,0.4754374,-0.31552243,0.070060104,3,-0.014727421,-0.046287473,-0.09925922,0,-14.375399,-1818.8615
77,0.46071,-0.3618099,-0.029199116,3,0.055196293,-0.0034601109,-0.038073223,0,-15.516046,-1834.3774
78,0.5159063,-0.36527002,-0.067272335,3,0.0879462,-0.014236222,-0.0040044156,0,-12.592657,-1846.9701
79,0.60385245,-0.37950623,-0.071276754,3,-0.08250404,0.08072068,0.084634535,0,-10.684781,-1857.6549
80,0.5213484,-0.29878557,0.013357781,3,0.044907596,0.08983453,-0.022031255,0,-7.9787097,-1865.6337
81,0.4272921,-4.9286963e-12,0.5270173,2,0.07800802,-0.04495991,-0.09210634,0,-64.54908,-1930.1827
82,0.5053001,-0.04495991,0.43491095,2,0.09560919,0.022720972,-0.090363674,0,-52.72731,-1982.91
83,0.6009093,-0.022238938,0.34454727,2,0.09368041,0.03503725,-0.06521887,0,-39.8553,-2022.7654
84,0.69458973,0.012798311,0.2793284,2,0.033544336,0.08752834,-0.09920898,0,-29.883018,-2052.6484
85,0.7281341,0.10032665,0.18011943,2,-0.051638305,0.008306479,0.044684123,0,-21.834183,-2074.4827
86,0.6764958,0.10863313,0.22480355,2,0.08490413,-0.026766824,-0.09986544,0,-27.855175,-2102.338
87,0.7613999,0.08186631,0.124938115,2,0.097459614,0.018117735,-0.08060497,0,-15.427765,-2117.7656
88,0.85885954,0.09998404,0.044333145,2,-0.07937211,-0.043430798,0.09972939,0,-12.420419,-2130.186
89,0.77948743,0.056553245,0.14406253,2,-0.028161786,0.041958183,-0.026975676,0,-15.611871,-2145.7979
90,0.75132567,0.09851143,0.11708686,2,0.0999554,-0.019233992,0.049212843,0,-16.057093,-2161.855
91,0.4272921,-4.9286963e-12,0.5270173,1,-0.014739534,0.054972026,-0.09967303,0,-63.053574,-2224.9084
92,0.41255257,0.054972026,0.42734426,1,0.022797555,0.07991564,-0.08279653,0,-52.70658,-2277.615
93,0.43535012,0.13488767,0.34454775,1,0.09386548,0.030525297,-0.085089006,0,-41.603462,-2319.2185
94,0.5292156,0.16541296,0.25945875,1,0.04017483,0.06401674,-0.09316269,0,-30.073734,-2349.2922
95,0.5693904,0.22942969,0.16629606,1,0.07269712,0.07454697,-0.08845888,0,-18.322527,-2367.6147
96,0.6420875,0.30397666,0.077837184,1,0.08866889,-0.05039476,-0.04416217,0,-8.857651,-2376.4724
97,0.7307564,0.25358188,0.033675015,1,-0.09019754,-0.09471908,0.0085263755,0,-14.277913,-2390.7502
98,0.64055884,0.1588628,0.042201392,1,0.026427658,-0.011040666,0.07637532,0,-15.279296,-2406.0295
99,0.6669865,0.14782213,0.11857671,1,0.055544227,0.037675805,-0.06363764,0,-20.421982,-2426.4514
100,0.7225307,0.18549794,0.054939076,1,0.0024896031,-0.052025095,0.099136524,0,82.35268,-2344.0986
101,0.4272921,-4.9286963e-12,0.5270173,2,0.09053757,-0.023892323,-0.08540018,0,-64.54908,-2408.6477
102,0.51782966,-0.023892323,0.44161713,2,0.088523574,-0.03105821,-0.07603577,0,-52.461094,-2461.109
103,0.6063532,-0.054950535,0.36558136,2,0.01608869,0.058438577,-0.095590234,0,-41.733486,-2502.8423
104,0.6224419,0.0034880415,0.26999113,2,0.076605186,-0.0050799805,-0.09422045,0,-32.316288,-2535.1587
105,0.6990471,-0.001591939,0.17577067,2,0.06686467,0.0058188904,0.09307931,0,-20.27051,-2555.4292
106,0.76591176,0.0042269514,0.26884997,2,0.073395446,-0.018795842,-0.09451291,0,-27.103537,-2582.5327
107,0.8393072,-0.014568891,0.17433706,2,-0.028667845,0.08842731,-0.09238155,0,-17.93062,-2600.4634
