1,0.0,0.5,0.0,0.17922772,-0.16146374,0,-111.80339887498948,-111.80339887498948
2,0.17922772,0.33853626,0.0,0.19445157,-0.13453998,0,-88.78479199637067,-200.58819087136015
3,0.37367928,0.20399629,0.0,0.16596952,0.067923926,0,-65.87048873113613,-266.4586796024963
4,0.5396488,0.2719202,0.0,0.13647011,-0.12705506,0,-53.46623712309558,-319.92491672559186
5,0.67611885,0.14486514,0.0,0.19875784,0.050993916,0,-35.480263210171906,-355.4051799357638
6,0.8748767,0.19585906,0.0,0.15689264,0.09218184,0,-23.241475205769326,-378.6466551415331
7,1.0317693,0.2880409,0.0,0.04675441,-0.10499064,0,-28.97875955170538,-407.62541469323844
8,1.0785236,0.18305027,0.0,0.16108075,-0.060145214,0,-19.91817373948081,-427.5435884327193
9,1.2396044,0.12290506,0.0,-0.19286999,-0.14856471,0,-26.928776493412123,-454.4723649261314
10,1.0467343,-0.02565965,0.0,-0.15324971,-0.10139163,0,-5.33152468963061,-459.80388961576205
11,0.0,0.5,0.31415927,0.19271424,0.05781602,0,-97.00428070981376,-556.8081703255758
12,0.19271424,0.557816,0.31415927,0.14689179,0.05484305,0,-79.81127696466162,-636.6194472902374
13,0.33960605,0.6126591,0.31415927,0.19786099,0.1981221,0,-68.26933624485893,-704.8887835350963
14,0.537467,0.8107812,0.31415927,0.18232405,-0.11434326,0,-65.0248872229547,-769.913670758051
15,0.71979105,0.6964379,0.31415927,0.18444411,-0.0961334,0,-45.1196933497268,-815.0333641077779
16,0.9042352,0.6003045,0.31415927,0.19714211,-0.15352242,0,-29.502650119156637,-844.5360142269345
17,1.1013772,0.44678205,0.31415927,-0.051476017,-0.032988753,0,-20.390077111926562,-864.926091338861
18,1.0499012,0.4137933,0.31415927,0.026920263,0.14860563,0,-14.404286753388684,-879.3303780922497
19,1.0768216,0.5623989,0.31415927,-0.013869088,-0.10290683,0,-28.28767097860571,-907.6180490708554
20,1.0629525,0.4594921,0.31415927,0.01598562,0.0952072,0,-18.751922870335218,-926.3699719411906
21,0.0,0.5,0.62831855,0.19925062,0.17313048,0,-81.37657891123791,-1007.7465508524284
22,0.19925062,0.6731305,0.62831855,0.19261399,0.121177435,0,-61.5710038711272,-1069.3175547235555
23,0.3918646,0.79430795,0.62831855,0.15945697,-0.07032899,0,-46.54758379798069,-1115.8651385215362
24,0.55132157,0.72397894,0.62831855,0.11710067,0.1427288,0,-29.147154219299594,-1145.0122927408358
25,0.6684222,0.86670774,0.62831855,0.047585905,-0.13885193,0,-31.23534093060791,-1176.2476336714437
26,0.7160081,0.7278558,0.62831855,0.18059091,0.046454977,0,-16.81380744836667,-1193.0614411198103
27,0.89659905,0.77431077,0.62831855,0.020835584,-0.0568081,0,-20.606403559824514,-1213.6678446796348
28,0.91743463,0.71750265,0.62831855,0.054185025,0.039356563,0,-16.90591283940514,-1230.5737575190399
29,0.97161967,0.75685924,0.62831855,0.031965345,-0.10275485,0,-23.4575452981085,-1254.0313028171483
30,1.003585,0.6541044,0.62831855,-0.054411046,-0.10667892,0,-20.556004038896532,-1274.587306856045
31,0.0,0.5,0.9424778,0.0016411901,0.16936898,0,-66.40655095208454,-1340.9938578081294
32,0.0016411901,0.669369,0.9424778,0.19827858,0.18219723,0,-60.25499327192597,-1401.2488510800554
33,0.19991976,0.8515662,0.9424778,0.13679007,-0.0068686507,0,-39.019234655478414,-1440.2680857355338
34,0.33670983,0.84469754,0.9424778,0.19829212,0.04971755,0,-25.35980388711335,-1465.6278896226472
35,0.53500193,0.8944151,0.9424778,0.029909004,-0.013523579,0,-10.03937726070312,-1475.6672668833503
36,0.56491095,0.8808915,0.9424778,0.11256014,0.1873732,0,-7.542663360471587,-1483.2099302438219
37,0.6774711,1.0682647,0.9424778,0.039280728,-0.052294593,0,-27.432268125212673,-1510.6421983690345
38,0.7167518,1.0159701,0.9424778,0.14467724,0.01675876,0,-24.384824213301997,-1535.0270225823365
39,0.86142904,1.0327289,0.9424778,0.009815934,-0.115132615,0,-35.345147112801904,-1570.3721696951384
40,0.87124497,0.9175963,0.9424778,0.17411572,-0.13278818,0,-30.354385872580238,-1600.7265555677186
41,0.0,0.5,1.2566371,0.14506447,0.18333521,0,-54.67572512131662,-1655.4022806890353
42,0.14506447,0.6833352,1.2566371,0.1217052,0.1806382,0,-31.393493917793975,-1686.7957746068291
43,0.26676968,0.8639734,1.2566371,-0.0013709174,0.16179398,0,-9.67900349998055,-1696.4747781068097
44,0.26539877,1.0257673,1.2566371,0.139926,0.079088844,0,-8.651155506589387,-1705.1259336133992
45,0.40532476,1.1048561,1.2566371,-0.07027421,0.006349298,0,-18.146488438644816,-1723.272422052044
46,0.33505055,1.1112055,1.2566371,-0.13499036,0.100610696,0,-16.22511122961638,-1739.4975332816605
47,0.20006019,1.2118162,1.2566371,0.17520621,0.028003708,0,-28.26078143224479,-1767.7583147139053
48,0.3752664,1.2398199,1.2566371,-0.07804324,0.039968528,0,-29.62655160551721,-1797.3848663194226
49,0.29722315,1.2797884,1.2566371,-0.16235708,-0.122408874,0,-32.894332871739756,-1830.2791991911624
50,0.13486607,1.1573795,1.2566371,-0.18334682,0.1102227,0,-26.999574583258905,-1857.2787737744213
51,0.0,0.5,1.5707964,0.16872187,0.1553354,0,-50.00000000000019,-1907.2787737744216
52,0.16872187,0.6553354,1.5707964,-0.08357122,0.1346574,0,-38.37456871029359,-1945.653342484715
53,0.08515065,0.7899928,1.5707964,-0.16801113,0.020954177,0,-22.661346179185866,-1968.3146886639008
54,-0.08286048,0.810947,1.5707964,0.16899471,0.1569298,0,-20.641435969335678,-1988.9561246332364
55,0.08613423,0.9678768,1.5707964,-0.18099993,-0.13360214,0,-9.192939708014631,-1998.149064341251
56,-0.0948657,0.83427465,1.5707964,0.033321407,0.13281462,0,-19.095650001679683,-2017.2447143429306
57,-0.061544295,0.9670893,1.5707964,0.18918449,0.16169089,0,-6.979118421451657,-2024.2238327643822
58,0.12764019,1.1287801,1.5707964,0.09592249,0.09004794,0,-18.131836554761552,-2042.3556693191438
59,0.22356269,1.2188281,1.5707964,0.06768907,-0.109285094,0,-31.28354589174552,-2073.6392152108892
60,0.29125175,1.109543,1.5707964,0.066281475,-0.1462315,0,-31.117080199950014,-2104.7562954108394
61,0.0,0.5,1.8849556,-0.073650934,0.1926838,0,-54.67572357287543,-2159.432018983715
62,-0.073650934,0.6926838,1.8849556,-0.16546355,0.16819891,0,-34.95048413082154,-2194.3825031145366
63,-0.2391145,0.86088276,1.8849556,-0.18371764,-0.14030161,0,-11.409498240313015,-2205.7920013548496
64,-0.42283213,0.7205812,1.8849556,0.1831143,0.14530309,0,-25.70461897634288,-2231.4966203311924
65,-0.23971783,0.86588424,1.8849556,0.06830401,-0.012859023,0,-10.980295875208137,-2242.4769162064003
66,-0.17141381,0.8530252,1.8849556,-0.100118935,0.069590926,0,-16.895200325234793,-2259.372116531635
67,-0.27153274,0.9226161,1.8849556,0.09170328,-0.051020943,0,-4.705237217102079,-2264.077353748737
68,-0.17982946,0.8715952,1.8849556,0.19359995,-0.19086704,0,-15.166912163598465,-2279.244265912336
